Rank,Name,Symbol,Price,Market Cap,FDV,24h Change (%),7 Days Change (%),1h Change (%),Volume ($)
,uPX,UPX,$0.00009156,,,5.0,-2.118,-0.333,4744759.0
1951,Wecan,WECAN,$0.002748,"$5,493,387",,4.3,-2.294,1.018,4730460.0
1949,Lumos,LUMOS,"$307,096","$4,726,023",,4.9,-1.812,-1.327,4726023.0
,RealLink,REAL,$0.008873,,,57.1,7.043,0.103,4724116.0
1953,Pika Protocol,PIKA,$0.2455,"$24,852,821",,5.6,8.103,-3.242,4722036.0
1954,Cross The Ages,CTA,$0.05426,"$27,074,537",,1.3,-14.596,0.939,4715482.0
,Decentralized USD,DUSD,$0.01746,,,2.4,25.212,-0.434,4712381.0
1974,AgentLayer,AGENT,$0.02742,"$27,355,134",,42.7,86.725,27.508,4711998.0
1952,BLOCX.,BLOCX,$0.05036,"$4,711,448",,6.2,1.824,-1.224,4711448.0
1903,Deep Worm,WORM,$0.004598,"$4,704,820",,2.5,,-9.372,4704820.0
,StorageChain,WSTOR,$0.002333,,,18.9,12.444,0.034,4700090.0
1408,AC Milan Fan Token,ACM,$1.59,"$11,690,550",31674236.0,3.3,5.134,0.428,4685598.0
,Hilo,HILO,$0.03114,,,3.8,-2.057,1.313,4671457.0
1960,Torum,XTM,$0.02418,"$19,250,121",,1.3,-2.257,-0.063,4666884.0
1959,Push Protocol,PUSH,$0.07721,"$7,716,743",,3.6,5.232,0.013,4658221.0
1963,zkSwap Finance,ZF,$0.01025,"$6,858,481",,6.8,10.838,0.07,4654461.0
1964,SatoshiVM,SAVM,$0.6341,"$13,274,200",,1.2,3.538,1.49,4648038.0
,Mdex (BSC),MDX,$0.01368,,,3.1,-1.067,-0.174,4639296.0
,AliceNet,ALCA,$0.009943,,,1.2,4.196,-0.906,4637911.0
1967,Genopets,GENE,$0.07625,"$7,636,338",,0.8,-40.533,-1.445,4634799.0
1965,Bitrock,BROCK,$0.04625,"$4,625,052",,9.7,11.673,-0.622,4625052.0
1966,Receive Access Ecosystem,RAE,$0.968,"$4,622,810",,1.0,0.899,0.044,4622810.0
1972,Dark Frontiers,DARK,$0.02246,"$5,603,135",,0.5,4.246,-0.257,4622292.0
1971,Aventis AI,AAI,$0.0119,"$11,897,195",,7.0,-7.28,-0.023,4618681.0
1969,Mazze,MAZZE,$0.001769,"$8,553,117",,3.1,-2.22,-1.411,4609931.0
,Dappad,APPA,$0.004608,,,3.9,-4.417,0.323,4606712.0
1977,Neiro,NEIRO,$0.004602,"$4,602,382",,6.6,-2.252,2.333,4602382.0
1962,GemHUB,GHUB,$0.03357,"$40,282,142",,1.6,-3.059,-1.754,4600051.0
1968,Kendu Inu,KENDU,"$123,218","$4,595,322",,5.7,,0.613,4595322.0
,Wrapped WDOGE,WWDOGE,$0.1659,,,1.8,19.861,-1.829,4590702.0
1978,Pepoclown,HONK,"$82,605.08","$4,582,266",,9.6,5.86,-1.078,4582266.0
1976,Hoge Finance,HOGE,$0.00001104,"$4,581,950",,3.3,-0.988,-0.821,4581950.0
1958,Electronic Gulden,EFL,$0.2217,"$4,578,309",,1.2,4.807,4.373,4578084.0
1975,Grin,GRIN,$0.0251,"$4,572,759",,10.3,-13.407,-2.584,4572759.0
,Blocery,BLY,$0.004556,,,0.8,-6.785,0.002,4554234.0
,AlienForm,A4M,$0.0000455,,,1.4,4.609,-0.381,4550376.0
1981,Kucoin Bridged USDC (KuCoin Community Chain),USDC,$0.9985,"$4,543,597",,0.7,0.002,-0.178,4543597.0
1980,Injective Quants,QUNT,$0.007505,"$4,539,752",,2.9,-3.152,0.613,4539752.0
,DogeVerse,DOGEVERSE,$0.0000227,,,2.3,13.027,-1.839,4538113.0
1984,Neoxa,NEOX,$0.0007125,"$14,961,554",,2.9,-4.729,-0.367,4525273.0
,uP Token,UP,$0.2155,,,9.4,5.367,-0.01,4523650.0
1987,Doggo,DOGGO,$0.00001096,"$4,522,022",,16.1,14.654,1.537,4522022.0
,BonusBlock,BONUS,$0.04522,,,3.8,4.152,0.019,4519566.0
1983,Sharbi,$SHARBI,"$2,524.05","$4,515,374",,16.6,-29.881,0.217,4515374.0
,FINANCIAL TRANSACTION SYSTEM,FTS,$0.1222,,,11.7,-11.053,0.464,4514602.0
1985,Smilek,SMILEK,"$330,880","$4,505,347",,4.6,0.33,-0.721,4505347.0
,MOEW,MOEW,$0.0004482,,,5.3,-15.358,-1.954,4499783.0
,Sol Bastard,SOBA,$0.004477,,,31.3,39.681,-0.391,4495820.0
1988,r/FortNiteBR Bricks,BRICK,$0.06961,"$4,476,942",,4.2,3.201,0.682,4476942.0
1986,Mumu,MUMU,"$24,371.50","$4,472,541",,2.7,-22.15,-0.788,4472541.0
,Enreach,NRCH,$0.4473,,,,,,4472482.0
,Yum,YUM,$0.04472,,,0.8,2.254,-0.588,4471918.0
,SharkBee,SBEE,$0.00005028,,,,,,4469277.0
,BitBrawl,BRAWL,$0.0004469,,,2.5,-6.766,0.781,4467430.0
,Miner Arena,MINAR,$0.02229,,,0.1,-1.184,0.1,4458874.0
1990,Rari Governance,RGT,$0.3939,"$4,929,545",,9.0,172.068,-1.252,4444074.0
,Human Intelligence Machin,HIM,$0.04426,,,2.4,-0.597,1.414,4428586.0
1997,Xraders,XR,$0.2379,"$23,791,430",,0.8,-4.819,0.334,4425206.0
1996,Bytecoin,BCN,$0.00002403,"$4,423,852",,5.7,14.813,-1.74,4422726.0
1998,Saros,SAROS,$0.001688,"$16,824,437",,1.1,-9.667,0.321,4416415.0
1991,The RugCoon,RUGGA,$0.004419,"$4,414,446",,48.5,,-1.11,4414446.0
1999,KIRA Network,KEX,$0.01964,"$5,891,474",,3.9,-3.738,0.572,4398967.0
2020,Envision Labs,VIS,$0.07961,"$7,995,933",,7.2,-5.229,-1.519,4397763.0
1995,Aura Network,AURA,$0.01206,"$11,940,373",,1.0,-3.631,0.403,4392144.0
2001,EternalAI,EAI,$0.05506,"$54,887,782",,19.1,72.25,4.813,4391023.0
3288,Skycoin,SKY,$0.04383,,,,,,4382959.0
,TRYC,TRYC,$0.02921,,,0.5,0.073,-0.013,4381956.0
2004,MicrovisionChain,SPACE,$0.849,"$17,786,927",,1.9,-28.641,3.548,4381061.0
2003,Polter.finance,POLTER,$0.1421,"$4,380,840",,1.7,-9.894,-3.147,4380840.0
2008,WeWay,WWY,$0.001131,"$7,919,095",,4.2,0.973,0.385,4377687.0
2009,Splintershards,SPS,$0.008964,"$11,864,946",,0.2,5.4,0.158,4375563.0
2000,Chickencoin,CHKN,"$41,548.96","$4,375,401",,3.9,3.676,2.588,4375401.0
2014,LogX Network,LOGX,$0.03388,"$33,624,470",,2.3,10.818,2.463,4371181.0
2010,Hubble,HBB,$0.06404,"$6,404,126",,0.9,-0.917,-0.754,4369432.0
2006,Primate,PRIMATE,$0.002658,"$5,474,944",,0.4,-55.673,-0.955,4366599.0
2007,Digital Fitness,DEFIT,$0.1492,"$7,462,080",,0.3,-3.847,-1.644,4364357.0
2069,Thetanuts Finance,NUTS,$0.003977,"$41,333,377",,49.1,63.138,51.508,4362294.0
2011,Abelian,ABEL,$0.04175,"$9,401,463",,0.6,-1.355,-0.71,4355575.0
2015,STAT,STAT,$0.076,"$7,287,259",,1.4,-5.324,-1.64,4354861.0
2012,Ethos,ETHOS,$0.002854,"$14,306,074",,1.7,3.369,-1.123,4353392.0
2005,BananaCat,BCAT,$0.004608,"$4,353,047",,6.4,6.482,-0.049,4353047.0
,EG Token,EG,$0.0007247,,,0.7,1.563,0.049,4348347.0
2129,Metamars,MARS,$1.03,"$3,823,387",268670422.0,1.6,24.912,0.377,4344833.0
2018,Dagger,XDAG,$0.003467,"$4,985,434",,2.0,4.538,-0.54,4332959.0
2016,Diment Dollar,DD,$0.8665,"$4,331,102",,13.4,-13.537,-0.575,4331102.0
2019,AIPad,AIPAD,$0.04308,"$8,569,837",,2.3,-4.256,-0.202,4322437.0
,Kmushicoin,KTV,$0.2151,,,15.4,-38.391,4.764,4306758.0
,DuckDAO,DD,$0.3313,,,2.5,-1.838,0.547,4306103.0
,Grape Coin,GRAPE,$0.002145,,,14.7,-1.013,1.481,4304153.0
2021,LOOPY,LOOPY,"$217,148","$4,289,784",,9.5,13.108,-3.2,4289784.0
2023,XDB CHAIN,XDB,$0.0002509,"$4,712,764",,1.8,-9.621,-0.413,4284645.0
2022,Hydra,HYDRA,$0.2098,,,1.2,-1.679,-0.781,4283508.0
2026,GoChain,GO,$0.003322,"$4,269,627",,12.6,19.621,-0.086,4265727.0
2025,Massa,MAS,$0.0218,"$22,905,807",,0.7,1.893,0.244,4263124.0
,RAKUICHI Token,RKC,$0.0004248,,,12.0,11.834,0.678,4250931.0
2029,SpartaDEX,SPARTA,$0.1071,"$4,246,478",,1.8,4.418,-0.539,4246478.0
,ZAI Stablecoin,USDZ,$0.9748,,,2.1,-1.527,0.161,4246244.0
2028,Carbify,CBY,$0.4302,"$21,559,602",,0.3,-3.331,0.073,4242986.0
2027,VIP,VIP,"$1,510.53","$4,213,303",,0.4,1.048,,4213303.0
2030,Catalorian,CATALORIAN,$0.004213,"$4,213,273",,17.3,20.299,0.174,4213273.0
2032,Florence Finance Medici,FFM,$0.03185,"$31,900,158",,62.5,53.189,-1.075,4211248.0
2034,BitShares,BTS,$0.001556,"$4,647,156",,2.1,-1.356,-0.049,4204505.0
2042,5ire,5IRE,$0.008469,"$12,768,608",,5.3,-15.257,-0.633,4204121.0
44,OKB,OKB,$39.29,"$2,358,352,997",9274525239.0,0.1,-1.102,-0.349,4199048.0
2035,Raini Studios Token,RST,$0.008181,"$6,829,268",,7.9,-24.959,3.725,4197462.0
,ChainFactory,FACTORY,$0.05584,,,6.7,7.098,-0.655,4187686.0
2041,Saakuru,SKR,$0.006605,"$6,564,679",,1.7,-15.525,0.062,4182858.0
,Moonflow,MOON,$0.0004149,,,17.6,45.931,-3.32,4176798.0
2031,Utility Web3Shot,UW3S,$0.1689,"$1,689,043,528",,1.2,6.334,0.069,4172039.0
2033,supercycle(real),SUPERCYCLE,$0.004193,"$4,168,152",,11.5,28.11,-2.306,4168152.0
2043,SHUI CFX,SCFX,$0.1646,"$4,167,829",,3.0,-1.83,-0.877,4167829.0
2037,AlphPad,APAD,$0.04836,"$4,835,902",,1.8,23.637,0.614,4163711.0
2044,Bonsai Coin,BONSAICOIN,$649.24,"$196,380,324",,0.6,2.732,-0.32,4162997.0
2039,47th POTUS,TRUMP47,$0.004162,"$4,162,401",,20.0,,-9.872,4162401.0
2047,Dypius [OLD],DYP,$0.2146,"$5,357,856",,3.1,-5.487,-2.743,4155780.0
2040,Sora,XOR,$0.00001375,"$4,155,240",,3.6,-23.699,-0.101,4155240.0
2045,OraiDEX,ORAIX,$0.007725,"$5,710,424",,2.0,-7.384,-0.858,4152929.0
,Sage Universe,SAGE,$0.004152,,,10.2,79.695,-0.992,4151277.0
,SRCGAME,SGM,$0.006384,,,12.0,60.414,3.524,4149231.0
2049,Refund,RFD,"$321,875","$4,147,065",,11.4,14.234,-0.578,4147065.0
2038,Bitcoin 2,BTC2,$0.2308,"$4,144,603",,7.0,7.686,-2.532,4144603.0
2048,IMO,IMO,$0.3845,"$7,144,345",,1.9,4.987,-1.185,4143677.0
2046,LayerAI,LAI,$0.01303,"$39,033,167",,5.0,-8.614,-1.914,4137516.0
2036,stake.link,SDL,$0.2601,"$25,906,295",,3.8,12.885,-0.733,4136595.0
,/onchain,ONCHAIN,$0.0004583,,,0.6,1.652,-1.151,4127251.0
2050,Verse,VERSE,$0.0001967,"$38,612,369",,7.3,4.143,-0.238,4124158.0
2051,Solnic,SOLNIC,$0.004354,"$4,114,405",,2.9,-11.989,-1.066,4114405.0
2054,Energi,NRG,$0.05014,"$4,115,158",,2.2,-7.325,0.084,4113741.0
,Green Bitcoin,GBTC,$0.1976,,,3.4,19.633,0.113,4112630.0
2096,Efinity,EFI,$0.04578,"$94,532,139",,7.1,6.683,-0.612,4108137.0
,Loan Protocol,LOAN,$0.00005571,,,7.6,-0.098,-0.459,4102748.0
2055,SophiaVerse,SOPH,$0.01576,"$15,767,772",,3.2,5.427,-0.216,4102141.0
2056,Epik Prime,EPIK,$0.003906,"$7,789,170",,5.1,-4.998,0.006,4101036.0
2060,Parrot USD,PAI,$0.9754,"$16,751,680",,0.2,1.517,-0.086,4086819.0
134,Kelp DAO Restaked ETH,RSETH,"$2,763.38","$635,560,395",635560395.0,2.2,4.625,-0.394,4086570.0
2058,Gondola,GONDOLA,"$50,628.41","$4,082,497",,17.1,-13.186,-0.852,4082497.0
2062,IPOR,IPOR,$0.1958,"$19,579,461",,0.3,-13.833,-1.594,4080793.0
2063,Metronome,MET,$0.5512,"$7,941,566",,10.9,-3.537,-1.05,4079598.0
,Plutus ARB,PLSARB,$0.4524,,,,,,4072983.0
2064,Galaxia,GXA,$0.00139,"$10,591,996",,2.2,-6.059,-0.416,4069300.0
2070,r/snoofi,R/SNOOFI,$0.004085,"$4,068,536",,4.0,-39.562,-1.146,4068536.0
2066,Bitcoin USD (BTCFi),BTCUSD,$0.9966,"$4,065,771",,0.3,0.088,-0.046,4065771.0
2071,Chappyz,CHAPZ,$0.0007988,"$7,957,836",,2.1,-7.856,0.481,4065145.0
,KeyOfLife,KOL,$0.7488,,,2.5,0.875,-8.229,4060930.0
2061,BitKan,KAN,$0.0007489,"$7,444,900",,2.0,-5.068,-0.083,4059422.0
2067,TG.Casino,TGC,$0.1842,"$15,349,223",,2.6,8.882,-0.217,4058500.0
2072,Ferro,FER,$0.003102,"$15,185,206",,0.3,-1.669,-0.942,4057742.0
2065,Mellow Man,MELLOW,$0.05845,"$4,057,300",,1.6,-15.043,-0.969,4057300.0
,Airpuff,APUFF,$0.004022,,,0.2,1.297,-1.063,4055443.0
2075,3SPACE ART,PACE,$0.06136,"$6,135,624",,74.1,-27.147,-5.663,4051012.0
2068,MEN,MEN,$0.0004065,"$4,042,648",,1.2,-27.455,-0.929,4042648.0
2074,DogeBonk,DOBO,$909.94,"$7,395,245",,1.2,2.761,0.39,4038467.0
2076,Floos,FLS,$0.004366,"$4,034,719",,2.7,43.013,-0.639,4034719.0
2077,Guacamole,GUAC,"$99,574.45","$4,034,339",,4.8,-12.608,-2.588,4034339.0
2098,The Arena,ARENA,$0.01101,"$109,863,087",,54.4,,14.953,4033912.0
,Blaze,BLZE,$0.0004024,,,4.9,-10.534,-0.872,4026376.0
,NobleBlocks,NOBL,$0.004027,,,1.3,13.426,-1.994,4024921.0
,GPT Protocol,GPT,$0.004023,,,1.5,12.929,-2.125,4022531.0
,SquadSwap,SQUAD,$0.04716,,,4.5,1.513,-0.635,4019581.0
2081,4TRUMP,4WIN,$0.08459,"$4,018,066",,4.6,-8.098,-1.676,4018066.0
2079,analoS,ANALOS,$0.00004096,"$4,066,908",,3.6,5.16,-1.457,4014914.0
2082,POUPE,POUPE,$0.004026,"$4,012,579",,0.1,87.444,0.112,4012579.0
2083,EverRise,RISE,$0.00005604,"$4,010,467",,2.2,-5.687,0.703,4005643.0
2086,Vertcoin,VTC,$0.05666,"$4,759,233",,2.1,9.394,-4.006,3999578.0
2085,Picasso,PICA,$0.000468,"$4,676,289",,1.8,-1.157,-0.225,3999519.0
,LayerZero Bridged USDC (Aptos),ZUSDC,$1.00,,,0.2,0.553,-0.159,3997062.0
2089,Puss,PUSS,$0.004001,"$3,993,072",,4.3,-21.615,-3.363,3993072.0
542,NetMind Token,NMT,$1.86,"$75,977,286",272992197.0,2.2,-11.673,-0.7,3992942.0
,MuesliSwap MILK,MILK,$0.3993,,,5.7,14.96,0.595,3992854.0
2084,Wownero,WOW,$0.04595,"$8,454,543",,6.6,13.405,-0.47,3987746.0
,XBANKING,XB,$0.3802,,,5.8,24.262,-0.773,3983520.0
2087,Pundi X PURSE,PURSE,$0.0001456,"$7,351,219",,2.4,9.124,0.189,3983198.0
,ARI,ARI,$0.008303,,,6.5,,3.97,3982598.0
,XBANKING,XB,$0.3803,,,5.1,24.284,-0.756,3981176.0
,Nexus Pro Token,NPT,$0.3979,,,1.0,9.776,-0.734,3979126.0
2090,Skeb,SKEB,$0.0005,"$4,969,157",,3.2,-6.1,-0.095,3973611.0
,UPTOS,UPTOS,$0.00004471,,,5.0,-17.088,-0.481,3972562.0
,Defibox bRAM,BRAM,$0.0002549,,,0.7,-7.577,-1.033,3971412.0
,NexGami,NEXG,$0.003969,,,6.6,-0.638,-0.691,3969659.0
,Export Motors Platform,EMP,$0.003967,,,9.8,31.057,-0.123,3966820.0
2093,Neutaro,NTMPI,$0.04351,"$17,402,915",,7.4,13.648,-3.13,3966196.0
2091,Imaginary Ones,BUBBLE,$0.002876,"$28,673,962",,1.1,3.238,0.159,3960409.0
2095,Prisma mkUSD,MKUSD,$0.9994,"$3,953,802",,0.4,0.664,0.465,3953802.0
409,Bybit Staked SOL,BBSOL,$179.45,"$115,595,866",115595866.0,3.2,3.848,-1.323,3951002.0
2097,Joystream,JOY,$0.003999,"$4,336,215",,0.4,-1.97,0.054,3940550.0
2099,Guru Network,GURU,$0.02078,"$20,777,963",,18.7,130.071,0.693,3935966.0
,Fish N Chips,CHIPPY,$0.003934,,,4.1,231.774,-1.103,3933732.0
2106,Bepro,BEPRO,$0.0003911,"$3,921,999",,0.6,-2.653,-0.271,3921999.0
2107,Prophet of Ethereum,PROPHET,$0.003922,"$3,921,820",,5.7,-2.425,1.464,3921820.0
2094,BitCat,BTCAT,$0.004105,"$3,921,526",,37.2,242.732,-0.16,3921526.0
2103,Burrow,BRRR,$0.006468,"$6,468,481",,1.6,-0.539,-1.313,3921307.0
2095,Prisma mkUSD,MKUSD,$0.9995,"$3,919,697",,0.4,0.664,0.465,3919697.0
2101,DOVU,DOVU,$0.0004339,"$4,340,032",,1.6,-9.469,0.356,3919283.0
,Limocoin Swap,LMCSWAP,$0.002374,,,1.3,-2.073,-1.383,3916549.0
,Texan,TEXAN,$639.46,,,1.7,15.826,-0.074,3909564.0
,QiSwap,QI,$0.003909,,,6.8,-2.105,0.646,3909414.0
2105,Blockchain Bets,BCB,$0.004447,"$3,902,813",,1.1,10.13,-0.44,3902813.0
2112,Unmarshal,MARSH,$0.06382,"$6,348,614",,1.5,-9.808,-0.277,3901294.0
2162,Weird Medieval Memes,WMM,$0.004021,"$3,899,080",,2.9,,15.166,3899080.0
2114,Pearl,PEARL,$0.5665,"$84,778,499",,11.2,10.574,-0.405,3897711.0
2111,Any Inu,AI,"$396,018","$3,893,978",,3.1,-0.892,1.185,3893978.0
,History of Pepe,HOPE,$0.003895,,,6.7,8.379,-0.314,3893327.0
2113,Circuits of Value,COVAL,$0.002179,"$3,889,684",,16.2,-2.336,-0.367,3889684.0
2108,ApeScreener,APES,$0.03883,"$3,883,152",,22.5,24.924,-4.424,3883152.0
2109,Vesta Finance,VSTA,$0.173,"$17,299,490",,3.9,1.19,-0.978,3882411.0
2115,Piteas,PTS,$0.05543,"$5,543,102",,2.7,10.562,-1.37,3880171.0
,BTCs,BTCS,$0.1846,,,2.7,3.18,-0.446,3876853.0
2117,REV3AL,REV3L,$0.009319,"$9,279,811",,1.0,34.408,0.231,3874232.0
,EnviDa,EDAT,$0.01911,,,124.1,124.829,-1.135,3871710.0
2118,Omax,OMAX,$0.00043,"$3,870,793",,7.6,18.076,0.044,3870793.0
2116,UX Chain,UX,$0.0008751,"$10,723,677",,0.9,-5.888,0.081,3867591.0
,Betero,BTE,$0.001563,,,1.2,2.762,-0.904,3867396.0
,EPIC•EPIC•EPIC•EPIC,💥,$0.003861,,,5.5,-7.83,-0.181,3861428.0
2121,HAVAH,HVH,$0.003963,"$20,240,858",,6.0,-10.025,-0.015,3859015.0
2122,Ternoa,CAPS,$0.002269,"$5,674,838",,2.7,-8.668,-0.56,3850937.0
2119,Everest,ID,$0.03323,"$26,392,553",,0.6,-1.244,-8.089,3850014.0
2125,Kumala Herris,MAWA,$0.003805,"$3,846,115",,17.9,-25.021,-1.853,3846115.0
2123,MagicCraft,MCRT,$0.0009263,"$5,739,744",,3.2,8.807,0.17,3845541.0
2124,Numogram,GNON,$0.003865,"$3,843,448",,28.1,-96.141,-5.715,3843448.0
2128,LEDOG (DOG),DOG,"$197,540","$3,840,615",,27.7,6.504,-14.775,3840615.0
2126,Hana,HANA,$0.0004308,"$3,840,131",,3.2,5.42,-3.328,3840131.0
,Pencils Protocol,DAPP,$0.1641,,,4.4,-13.78,-0.336,3837598.0
,JVault Token,JVT,$0.4028,,,2.4,3.418,-2.144,3835594.0
2127,BSCPAD,BSCPAD,$0.04841,"$8,497,707",,0.7,-0.87,-0.144,3833241.0
2130,Argentine Football Association Fan Token,ARG,$0.8057,"$16,114,404",,2.6,1.361,0.418,3832943.0
,sols,SOLS,$0.1823,,,1.1,-0.025,-1.298,3829633.0
2132,Bostrom,BOOT,$376.79,"$7,567,669",,0.7,-3.626,-0.618,3827506.0
,ValiDAO,VDO,$0.3827,,,0.6,-1.264,-1.621,3823788.0
2131,KANGO,KANGO,$0.0000131,"$3,814,406",,47.3,,-9.124,3814406.0
2138,Ferrum Network,FRM,$0.01425,"$8,482,263",,2.8,-7.381,0.931,3804824.0
,TRAX,TRAX,$0.003803,,,0.9,3.686,-1.218,3802716.0
,Seamans Token,SEAT,$0.0007604,,,3.8,-2.561,5.489,3802111.0
2134,RIKO,RIKO,$0.006621,"$6,619,509",,5.6,-4.517,-0.106,3800975.0
2136,DeFi Land,DFL,$0.0005339,"$5,315,958",,4.3,3.019,0.106,3794160.0
,Bitcoin20,BTC20,$0.1808,,,6.1,20.625,-0.95,3793787.0
,Terran Coin,TRR,$0.0003793,,,2.6,-66.947,-0.597,3793491.0
,Pepeinatux,$INA,$0.003798,,,1.7,8.966,-2.796,3791674.0
2133,Tori the Cat,TORI,$0.003801,"$3,786,594",,3.3,3.918,-1.175,3786594.0
2140,Tidecoin,TDC,$0.2085,"$4,354,992",,2.0,10.943,-0.43,3785965.0
2135,Bingus The Cat,BINGUS,$0.003798,"$3,784,193",,11.8,19.386,-3.26,3784193.0
2139,Ridotto,RDT,$0.01194,"$5,967,459",,0.4,-4.96,-0.316,3783728.0
2141,Portugal National Team Fan Token,POR,$0.8303,"$16,564,006",,3.2,3.305,0.769,3781611.0
2142,Versity,SITY,$0.01558,"$4,357,451",,13.6,-14.092,-0.0,3780989.0
2143,Whales Market,WHALES,$0.1464,"$14,754,173",,1.2,18.247,-1.04,3778670.0
,LLM.eth,LLM,$0.003774,,,1.6,5.369,-0.747,3774414.0
,NevaCoin,NEVA,$0.6936,,,3.5,-21.253,-0.066,3767443.0
,The QWAN,QWAN,$0.003761,,,11.5,1.58,-2.818,3762536.0
,Catamoto,CATA,$0.0001879,,,1.1,-12.066,-0.44,3761872.0
2147,Carnomaly,CARR,$0.002158,"$3,759,080",,6.9,11.488,0.197,3759080.0
2145,Cerebrum DAO,NEURON,$0.0002138,"$18,390,470",,3.7,2.996,,3756413.0
2146,Neighbourhoods,NHT,$0.0004071,"$4,071,397",,0.1,-0.044,-0.097,3753951.0
75,Gate,GT,$8.75,"$1,120,312,537",2624501922.0,1.9,1.013,-0.538,3750874.0
2144,Core Blockchain,XCB,$0.06535,"$23,290,263",,15.7,10.167,0.613,3749891.0
2148,Edge,EDGE,$0.08373,"$5,012,273",,2.1,-9.354,-1.237,3749451.0
834,Alchemix,ALCX,$14.99,"$35,317,252",44422623.0,2.1,3.353,-1.243,3746059.0
2150,Hera Finance,HERA,$0.8829,"$8,828,928",,0.3,-16.49,-1.007,3741700.0
921,MSTR2100,MSTR,$1.44,"$29,840,648",29840648.0,13.9,153.746,-4.484,3740627.0
2149,El Dorito,DORITO,$0.113,"$3,732,091",,10.8,24.41,-3.323,3732091.0
2152,Suncat,SUNCAT,$0.003739,"$3,730,843",,1.6,-22.83,4.42,3730843.0
2153,Ronnie,RONNIE,$0.004132,"$3,726,053",,5.6,-18.749,-0.716,3726053.0
2157,Sylo,SYLO,$0.000646,"$6,434,329",,3.9,-13.034,-0.977,3723132.0
2154,Jeo Boden,BODEN,$0.005337,"$3,718,842",,6.8,-17.622,-3.365,3718842.0
,Loaf Token,LOAF,$0.00743,,,0.5,0.297,-0.439,3715176.0
2158,Lossless,LSS,$0.05575,"$5,577,542",,3.9,-1.887,-0.051,3713269.0
887,Cream,CREAM,$13.86,"$32,004,121",40533817.0,1.8,-6.248,-0.887,3712643.0
2160,OpenOcean,OOE,$0.007345,"$7,344,675",,4.3,-4.833,-0.252,3705579.0
,ThorFi,THOR,$0.1811,,,2.7,-5.76,-0.758,3705345.0
2156,AGIX,AGX,$0.03702,"$3,701,982",,1.9,-9.212,-1.238,3701982.0
2161,Impermax,IBEX,$0.04486,"$3,929,401",,1.7,-22.601,-1.19,3699057.0
,CCQKL,CC,$0.006719,,,2.9,-16.947,-0.521,3697402.0
2165,Let Him Cook,$COOK,$0.0037,"$3,688,277",,23.3,-33.633,-3.337,3688277.0
,Electron (ARC-20),ELECTRON,$0.003666,,,5.1,-13.449,-0.153,3683024.0
,Grow Token,GROW,$0.3681,,,3.6,-8.996,0.593,3679489.0
2163,MAGA Again,MAGAA,$0.003678,"$3,676,883",,12.8,-13.484,0.311,3676883.0
2166,Eesee,ESE,$0.01334,"$6,657,918",,0.8,-0.047,0.783,3672307.0
2167,Fjord Foundry,FJO,$0.348,"$33,470,768",,2.5,26.969,-0.759,3671294.0
2169,PEPE (Ordinals),PEPE,$0.0871,"$3,670,900",,1.2,-9.838,-1.224,3670900.0
,Flowmatic,FM,$0.1112,,,3.8,-4.365,-0.125,3670861.0
2164,FUSION,FSN,$0.04766,"$3,694,375",,4.8,7.623,-0.376,3669111.0
,4Chan,4CHAN,"$228,052",,,1.0,22.251,-0.802,3658927.0
,4,FOUR,$0.0009141,,,3.7,-26.288,0.216,3653221.0
2170,Doug the Duck,DOUG,$0.003661,"$3,652,536",,4.1,67.491,-0.503,3652536.0
,Attila,ATT,$0.001214,,,4.4,5.588,-4.944,3643999.0
2168,FutureCoin,FUTURE,$0.09441,"$11,299,371",,0.8,-2.253,0.613,3640372.0
2173,Data Lake,LAKE,$0.002969,"$7,430,863",,0.6,-23.464,-1.401,3639992.0
2180,Pepecoin Network,PEP,$0.00004351,"$3,637,966",,20.6,-7.192,4.142,3637966.0
2176,Shiryo,SHIRYO-INU,"$7,677.88","$3,695,327",,8.9,-9.235,-2.911,3637679.0
2174,Banano,BAN,$0.002295,"$4,391,479",,0.7,-10.04,-0.874,3636957.0
2179,Burt,BURT,$0.003637,"$3,636,740",,21.7,,-2.828,3636740.0
,Shimmer,SMR,$0.002429,,,5.2,-3.19,-3.013,3634230.0
2188,iiii lovvvv youuuu,ILY,$0.003737,"$3,631,679",,9.8,29.845,-0.997,3631679.0
2177,Believe In Something,BIS,$0.00363,"$3,628,797",,37.1,114.478,-12.374,3628797.0
2172,Astrafer,ASTRAFER,$0.02305,"$20,473,893",,1.6,-4.752,0.324,3621206.0
2187,My Lovely Coin,MLC,$0.1028,"$35,971,749",,4.4,-15.894,-0.452,3619209.0
2182,Prime Numbers Labs,PRNT,$0.8945,"$8,812,779",,6.1,41.21,0.518,3602507.0
,Nitefeeder,NITEFEEDER,"$28,059.53",,,4.4,-3.772,-0.941,3594866.0
2178,Zeek Coin,MEOW,"$29,123.65","$4,103,531",,3.8,-13.924,-1.402,3593520.0
2181,Marvin Inu,MARVIN,"$94,763.69","$3,591,175",,3.5,-1.849,-2.959,3591175.0
,Dubcat,DUBCAT,$0.03589,,,20.6,-48.49,-3.346,3589012.0
2184,CLAPCAT,$CLAP,$0.003722,"$3,586,160",,5.3,20.725,-0.019,3586160.0
2159,TrainingDietMax,TDM,$0.03591,"$3,585,886",,1.3,-16.547,-4.112,3585886.0
